lot_id,horseId,salesId,lot_number,book_number,sex,horse_name,sire_name,sale_company,sale_year,day_number,session_median_price,sire_sold_count_36m,sire_total_offered_36m,sire_clearance_rate_36m,sire_median_price_36m,sire_sold_count_12m,sire_total_offered_12m,sire_clearance_rate_12m,sire_median_price_12m,sire_momentum,sire_sample_flag_36m,dam_progeny_sold_count,dam_progeny_total_offered_count,dam_progeny_median_price,dam_first_foal_flag,vendor_sold_count_36m,vendor_total_offered_36m,vendor_clearance_rate_36m,vendor_median_price_36m,vendor_volume_bucket,vendor_first_seen_flag
539843,1751673,2094,31,1,Colt,INGS25-55,Jacquinot,Inglis,2026,1,80000.00,18,20,90.0,30000.00,18,20,90.0,30000.00,0.00,0,8,8,72500.00,0,0,0,NULL,NULL,new,1
539844,1762490,2094,32,1,Colt,INPYS26-32,All Too Hard,Inglis,2026,1,80000.00,155,194,79.9,60000.00,37,38,97.4,52500.00,-7500.00,0,4,4,125000.00,0,14,15,93.3,100000.00,mid,0
539845,1762491,2094,33,1,Colt,INPYS26-33,Frankel,Inglis,2026,1,80000.00,45,55,81.8,500000.00,15,20,75.0,500000.00,0.00,0,0,0,NULL,1,362,380,95.3,200000.00,high,0
539846,1762492,2094,34,1,Colt,INPYS26-34,Anders,Inglis,2026,1,80000.00,140,170,82.4,35000.00,26,32,81.3,20000.00,-15000.00,0,2,2,190000.00,0,541,619,87.4,75000.00,high,0
539847,1751676,2094,35,1,Colt,INGS25-58,Brazen Beau,Inglis,2026,1,80000.00,74,90,82.2,70000.00,13,18,72.2,50000.00,-20000.00,0,5,6,65000.00,0,0,0,NULL,NULL,new,1
539848,1762493,2094,36,1,Colt,INPYS26-36,Home Affairs,Inglis,2026,1,80000.00,133,151,88.1,180000.00,57,65,87.7,150000.00,-30000.00,0,1,1,150000.00,0,0,0,NULL,NULL,new,1
539849,1762494,2094,37,1,Filly,INPYS26-37,Street Boss,Inglis,2026,1,80000.00,90,103,87.4,120000.00,21,23,91.3,110000.00,-10000.00,0,2,2,35000.00,0,0,0,NULL,NULL,new,1
539850,1762495,2094,38,1,Filly,INPYS26-38,Xtravagant,Inglis,2026,1,80000.00,72,82,87.8,40000.00,16,19,84.2,40000.00,0.00,0,0,0,NULL,1,269,299,90.0,60000.00,high,0
539851,1762496,2094,39,1,Colt,INPYS26-39,Pinatubo,Inglis,2026,1,80000.00,60,72,83.3,125000.00,27,32,84.4,110000.00,-15000.00,0,4,5,137500.00,0,196,225,87.1,60000.00,high,0
539852,1778280,2094,40,1,Colt,INPYS26-40,Maurice,Inglis,2026,1,80000.00,145,158,91.8,120000.00,33,38,86.8,115000.00,-5000.00,0,1,1,210000.00,0,0,0,NULL,NULL,new,1
539853,1762497,2094,41,1,Filly,INPYS26-41,Brazen Beau,Inglis,2026,1,80000.00,74,90,82.2,70000.00,13,18,72.2,50000.00,-20000.00,0,2,2,130000.00,0,0,0,NULL,NULL,new,1
539854,1762498,2094,42,1,Colt,INPYS26-42,Siyouni,Inglis,2026,1,80000.00,5,6,83.3,650000.00,1,1,100.0,650000.00,0.00,1,0,0,NULL,1,295,371,79.5,110000.00,high,0
539855,1762499,2094,43,1,Colt,INPYS26-43,Grunt,Inglis,2026,1,80000.00,60,72,83.3,50000.00,10,14,71.4,55000.00,5000.00,0,2,2,295000.00,0,295,371,79.5,110000.00,high,0
539856,1762500,2094,44,1,Colt,INPYS26-44,Tagaloa,Inglis,2026,1,80000.00,109,130,83.8,32000.00,25,34,73.5,40000.00,8000.00,0,1,1,500000.00,0,295,371,79.5,110000.00,high,0
539857,1762501,2094,45,1,Filly,INPYS26-45,Rubick,Inglis,2026,1,80000.00,59,73,80.8,40000.00,23,28,82.1,30000.00,-10000.00,0,2,2,50000.00,0,0,0,NULL,NULL,new,1
539858,1752807,2094,46,1,Filly,INAUW25-377,Farnan,Inglis,2026,1,80000.00,197,223,88.3,115000.00,50,55,90.9,70000.00,-45000.00,0,5,5,75000.00,0,48,52,92.3,36250.00,high,0
539859,1752808,2094,47,1,Colt,INAUW25-378,Bivouac,Inglis,2026,1,80000.00,149,172,86.6,80000.00,36,40,90.0,77500.00,-2500.00,0,2,2,127500.00,0,0,0,NULL,NULL,new,1
539860,1762502,2094,48,1,Filly,INPYS26-48,Artorius,Inglis,2026,1,80000.00,19,19,100.0,30000.00,19,19,100.0,30000.00,0.00,0,1,1,80000.00,0,91,100,91.0,200000.00,high,0
539861,1752812,2094,49,1,Filly,INAUW25-382,Dundeel,Inglis,2026,1,80000.00,157,192,81.8,110000.00,33,37,89.2,120000.00,10000.00,0,3,3,180000.00,0,295,371,79.5,110000.00,high,0
539862,1762503,2094,50,1,Colt,INPYS26-50,Star Turn,Inglis,2026,1,80000.00,129,158,81.6,45000.00,31,34,91.2,30000.00,-15000.00,0,2,3,160000.00,0,0,0,NULL,NULL,new,1
539863,1762504,2094,51,1,Colt,INPYS26-51,Grunt,Inglis,2026,1,80000.00,60,72,83.3,50000.00,10,14,71.4,55000.00,5000.00,0,3,3,40000.00,0,0,0,NULL,NULL,new,1
539864,1762505,2094,52,1,Filly,INPYS26-52,Ole Kirk,Inglis,2026,1,80000.00,164,180,91.1,117500.00,43,44,97.7,170000.00,52500.00,0,2,2,60000.00,0,541,619,87.4,75000.00,high,0
539865,1751960,2094,53,1,Colt,MMGCNW25-4,Starspangledbanner,Inglis,2026,1,80000.00,33,40,82.5,60000.00,9,12,75.0,37500.00,-22500.00,0,5,5,130000.00,0,14,15,93.3,100000.00,mid,0
539866,1762506,2094,54,1,Colt,INPYS26-54,Farnan,Inglis,2026,1,80000.00,197,223,88.3,115000.00,50,55,90.9,70000.00,-45000.00,0,0,0,NULL,1,0,0,NULL,NULL,new,1
539867,1762507,2094,55,1,Colt,INPYS26-55,Pierata,Inglis,2026,1,80000.00,162,184,88.0,50000.00,36,40,90.0,27500.00,-22500.00,0,0,0,NULL,1,83,104,79.8,50000.00,high,0
539868,1762508,2094,56,1,Colt,INPYS26-56,Home Affairs,Inglis,2026,1,80000.00,133,151,88.1,180000.00,57,65,87.7,150000.00,-30000.00,0,0,0,NULL,1,98,115,85.2,81000.00,high,0
539869,1762509,2094,57,1,Colt,INPYS26-57,Ghaiyyath,Inglis,2026,1,80000.00,39,40,97.5,40000.00,14,15,93.3,57500.00,17500.00,0,2,2,65000.00,0,541,619,87.4,75000.00,high,0
539870,1752819,2094,58,1,Filly,INAUW25-389,Zousain,Inglis,2026,1,80000.00,208,234,88.9,50000.00,42,43,97.7,35500.00,-14500.00,0,1,1,140000.00,0,0,0,NULL,NULL,new,1
539871,1779246,2094,59,1,Filly,INPYS26-59,Written By,Inglis,2026,1,80000.00,153,166,92.2,50000.00,32,35,91.4,51250.00,1250.00,0,0,0,NULL,1,541,619,87.4,75000.00,high,0
539872,1762510,2094,60,1,Colt,INPYS26-60,Anamoe,Inglis,2026,1,80000.00,10,11,90.9,235000.00,10,11,90.9,235000.00,0.00,0,4,4,215000.00,0,171,194,88.1,70000.00,high,0
539873,1762511,2094,61,1,Filly,INPYS26-61,Russian Revolution,Inglis,2026,1,80000.00,225,256,87.9,55000.00,57,63,90.5,30000.00,-25000.00,0,4,4,470000.00,0,0,0,NULL,NULL,new,1
539874,1751688,2094,62,1,Colt,INGS25-72,Toronado,Inglis,2026,1,80000.00,221,254,87.0,140000.00,49,57,86.0,180000.00,40000.00,0,5,6,150000.00,0,53,80,66.3,70000.00,high,0
539875,1762512,2094,63,1,Filly,INPYS26-63,Blue Point,Inglis,2026,1,80000.00,112,128,87.5,82500.00,26,28,92.9,75000.00,-7500.00,0,0,0,NULL,1,0,0,NULL,NULL,new,1
539876,1762513,2094,64,1,Filly,INPYS26-64,Alabama Express,Inglis,2026,1,80000.00,100,123,81.3,75000.00,18,21,85.7,77500.00,2500.00,0,1,1,200000.00,0,295,371,79.5,110000.00,high,0
539877,1762514,2094,65,1,Colt,INPYS26-65,Too Darn Hot,Inglis,2026,1,80000.00,131,142,92.3,180000.00,35,36,97.2,300000.00,120000.00,0,3,3,160000.00,0,0,0,NULL,NULL,new,1
539878,1762515,2094,66,1,Colt,INPYS26-66,Hitotsu,Inglis,2026,1,80000.00,12,14,85.7,60000.00,12,14,85.7,60000.00,0.00,0,3,3,70000.00,0,0,0,NULL,NULL,new,1
539879,1762516,2094,67,1,Colt,INPYS26-67,Toronado,Inglis,2026,1,80000.00,221,254,87.0,140000.00,49,57,86.0,180000.00,40000.00,0,1,2,210000.00,0,0,0,NULL,NULL,new,1
539880,1762517,2094,68,1,Colt,INPYS26-68,Bivouac,Inglis,2026,1,80000.00,149,172,86.6,80000.00,36,40,90.0,77500.00,-2500.00,0,0,0,NULL,1,80,95,84.2,100000.00,high,0
539881,1762518,2094,69,1,Filly,INPYS26-69,Wootton Bassett,Inglis,2026,1,80000.00,146,159,91.8,250000.00,30,34,88.2,240000.00,-10000.00,0,0,0,NULL,1,246,266,92.5,200000.00,high,0
539882,1762519,2094,70,1,Filly,INPYS26-70,Savabeel,Inglis,2026,1,80000.00,43,49,87.8,230000.00,13,16,81.3,50000.00,-180000.00,0,1,1,210000.00,0,132,156,84.6,80000.00,high,0
539883,1762520,2094,71,1,Colt,INPYS26-71,Daumier,Inglis,2026,1,80000.00,12,12,100.0,15000.00,12,12,100.0,15000.00,0.00,0,3,4,20000.00,0,196,225,87.1,60000.00,high,0
539884,1762521,2094,72,1,Colt,INPYS26-72,Capitalist,Inglis,2026,1,80000.00,272,309,88.0,100000.00,35,44,79.5,40000.00,-60000.00,0,3,3,100000.00,0,80,95,84.2,100000.00,high,0
539885,1762522,2094,73,1,Colt,INPYS26-73,Toronado,Inglis,2026,1,80000.00,221,254,87.0,140000.00,49,57,86.0,180000.00,40000.00,0,1,1,32000.00,0,0,0,NULL,NULL,new,1
539886,1752831,2094,74,1,Colt,INAUW25-402,Toronado,Inglis,2026,1,80000.00,221,254,87.0,140000.00,49,57,86.0,180000.00,40000.00,0,1,4,180000.00,0,171,194,88.1,70000.00,high,0
539887,1762523,2094,75,1,Colt,INPYS26-75,Acrobat,Inglis,2026,1,80000.00,71,79,89.9,25000.00,33,36,91.7,20000.00,-5000.00,0,5,6,110000.00,0,0,0,NULL,NULL,new,1
539888,1762524,2094,76,1,Filly,INPYS26-76,St Mark's Basilica,Inglis,2026,1,80000.00,74,86,86.0,100000.00,27,30,90.0,110000.00,10000.00,0,1,1,350000.00,0,14,15,93.3,100000.00,mid,0
539889,1762525,2094,77,1,Colt,INPYS26-77,Toronado,Inglis,2026,1,80000.00,221,254,87.0,140000.00,49,57,86.0,180000.00,40000.00,0,0,0,NULL,1,0,0,NULL,NULL,new,1
539890,1762526,2094,78,1,Filly,INPYS26-78,Written Tycoon,Inglis,2026,1,80000.00,231,269,85.9,200000.00,35,48,72.9,200000.00,0.00,0,0,1,NULL,1,295,371,79.5,110000.00,high,0
539891,1762527,2094,79,1,Colt,INPYS26-79,Shamus Award,Inglis,2026,1,80000.00,132,156,84.6,60000.00,31,36,86.1,36000.00,-24000.00,0,0,0,NULL,1,0,0,NULL,NULL,new,1
539892,1762528,2094,80,1,Colt,INPYS26-80,Rubick,Inglis,2026,1,80000.00,59,73,80.8,40000.00,23,28,82.1,30000.00,-10000.00,0,0,0,NULL,1,0,0,NULL,NULL,new,1
539893,1752835,2094,81,1,Filly,INAUW25-407,Justify,Inglis,2026,1,80000.00,83,90,92.2,180000.00,14,15,93.3,90000.00,-90000.00,0,1,1,105000.00,0,98,115,85.2,81000.00,high,0
539894,1762529,2094,82,1,Filly,INPYS26-82,Anamoe,Inglis,2026,1,80000.00,10,11,90.9,235000.00,10,11,90.9,235000.00,0.00,0,0,0,NULL,1,0,0,NULL,NULL,new,1
539895,1762530,2094,83,1,Colt,INPYS26-83,Maurice,Inglis,2026,1,80000.00,145,158,91.8,120000.00,33,38,86.8,115000.00,-5000.00,0,1,1,180000.00,0,0,0,NULL,NULL,new,1
539896,1762531,2094,84,1,Colt,INPYS26-84,Anamoe,Inglis,2026,1,80000.00,10,11,90.9,235000.00,10,11,90.9,235000.00,0.00,0,4,4,95000.00,0,0,0,NULL,NULL,new,1
539897,1762532,2094,85,1,Colt,INPYS26-85,Harry Angel,Inglis,2026,1,80000.00,132,143,92.3,60000.00,46,49,93.9,57500.00,-2500.00,0,0,0,NULL,1,48,52,92.3,36250.00,high,0
539898,1779259,2094,86,1,Colt,INPYS26-86,Sejardan,Inglis,2026,1,80000.00,16,16,100.0,42000.00,16,16,100.0,42000.00,0.00,0,3,3,75000.00,0,171,194,88.1,70000.00,high,0
539899,1762533,2094,87,1,Colt,INPYS26-87,Doubtland,Inglis,2026,1,80000.00,64,72,88.9,27000.00,20,22,90.9,26000.00,-1000.00,0,4,4,152500.00,0,0,0,NULL,NULL,new,1
539900,1762534,2094,88,1,Colt,INPYS26-88,Stay Inside,Inglis,2026,1,80000.00,104,115,90.4,125000.00,43,46,93.5,75000.00,-50000.00,0,1,1,70000.00,0,171,194,88.1,70000.00,high,0
539901,1762535,2094,89,1,Colt,INPYS26-89,Ole Kirk,Inglis,2026,1,80000.00,164,180,91.1,117500.00,43,44,97.7,170000.00,52500.00,0,1,1,100000.00,0,0,0,NULL,NULL,new,1
539902,1762536,2094,90,1,Colt,INPYS26-90,I Am Invincible,Inglis,2026,1,80000.00,267,303,88.1,400000.00,60,70,85.7,350000.00,-50000.00,0,1,1,400000.00,0,0,0,NULL,NULL,new,1
539903,1762537,2094,91,1,Colt,INPYS26-91,Proisir,Inglis,2026,1,80000.00,24,32,75.0,125000.00,6,7,85.7,75000.00,-50000.00,0,0,0,NULL,1,0,0,NULL,NULL,new,1
539904,1751707,2094,92,1,Colt,INGS25-91,Blue Point,Inglis,2026,1,80000.00,112,128,87.5,82500.00,26,28,92.9,75000.00,-7500.00,0,2,2,63000.00,0,83,104,79.8,50000.00,high,0
539905,1762538,2094,93,1,Colt,INPYS26-93,Pierata,Inglis,2026,1,80000.00,162,184,88.0,50000.00,36,40,90.0,27500.00,-22500.00,0,4,4,95000.00,0,295,371,79.5,110000.00,high,0
539906,1762539,2094,94,1,Filly,INPYS26-94,Hellbent,Inglis,2026,1,80000.00,195,218,89.4,80000.00,41,47,87.2,55000.00,-25000.00,0,1,1,400000.00,0,0,0,NULL,NULL,new,1
539907,1762540,2094,95,1,Colt,INPYS26-95,Shamus Award,Inglis,2026,1,80000.00,132,156,84.6,60000.00,31,36,86.1,36000.00,-24000.00,0,0,0,NULL,1,0,0,NULL,NULL,new,1
539908,1762541,2094,96,1,Colt,INPYS26-96,Exceed And Excel,Inglis,2026,1,80000.00,102,119,85.7,200000.00,21,29,72.4,130000.00,-70000.00,0,1,1,1000000.00,0,132,156,84.6,80000.00,high,0
539909,1762542,2094,97,1,Filly,INPYS26-97,Harry Angel,Inglis,2026,1,80000.00,132,143,92.3,60000.00,46,49,93.9,57500.00,-2500.00,0,0,0,NULL,1,177,195,90.8,220000.00,high,0
539910,1779286,2094,98,1,Colt,INPYS26-98,Jacquinot,Inglis,2026,1,80000.00,18,20,90.0,30000.00,18,20,90.0,30000.00,0.00,0,1,1,220000.00,0,0,0,NULL,NULL,new,1
539911,1762543,2094,99,1,Filly,INPYS26-99,Cool Aza Beel,Inglis,2026,1,80000.00,96,100,96.0,30000.00,27,27,100.0,24000.00,-6000.00,0,8,10,100000.00,0,269,299,90.0,60000.00,high,0
539912,1751708,2094,100,1,Filly,INGS25-92,Hellbent,Inglis,2026,1,80000.00,195,218,89.4,80000.00,41,47,87.2,55000.00,-25000.00,0,2,2,42500.00,0,0,0,NULL,NULL,new,1
539913,1762544,2094,101,1,Filly,INPYS26-101,Brazen Beau,Inglis,2026,1,80000.00,74,90,82.2,70000.00,13,18,72.2,50000.00,-20000.00,0,1,1,150000.00,0,0,0,NULL,NULL,new,1
539914,1762545,2094,102,1,Colt,INPYS26-102,Rich Enuff,Inglis,2026,1,80000.00,27,34,79.4,33000.00,6,8,75.0,45000.00,12000.00,0,1,1,50000.00,0,0,0,NULL,NULL,new,1
539915,1762546,2094,103,1,Colt,INPYS26-103,Pride Of Dubai,Inglis,2026,1,80000.00,73,92,79.3,40000.00,7,10,70.0,20000.00,-20000.00,0,1,1,30000.00,0,0,0,NULL,NULL,new,1
539916,1762547,2094,104,1,Filly,INPYS26-104,Wootton Bassett,Inglis,2026,1,80000.00,146,159,91.8,250000.00,30,34,88.2,240000.00,-10000.00,0,2,2,382500.00,0,246,266,92.5,200000.00,high,0
539917,1762548,2094,105,1,Colt,INPYS26-105,Ghaiyyath,Inglis,2026,1,80000.00,39,40,97.5,40000.00,14,15,93.3,57500.00,17500.00,0,1,1,140000.00,0,196,225,87.1,60000.00,high,0
539918,1762549,2094,106,1,Colt,INPYS26-106,Ole Kirk,Inglis,2026,1,80000.00,164,180,91.1,117500.00,43,44,97.7,170000.00,52500.00,0,0,0,NULL,1,285,334,85.3,120000.00,high,0
539919,1762550,2094,107,1,Colt,INPYS26-107,Castelvecchio,Inglis,2026,1,80000.00,105,115,91.3,45000.00,20,21,95.2,60000.00,15000.00,0,3,4,100000.00,0,0,0,NULL,NULL,new,1
539920,1762551,2094,108,1,Colt,INPYS26-108,Grunt,Inglis,2026,1,80000.00,60,72,83.3,50000.00,10,14,71.4,55000.00,5000.00,0,1,1,220000.00,0,171,194,88.1,70000.00,high,0
539921,1762552,2094,109,1,Colt,INPYS26-109,Snitzel,Inglis,2026,1,80000.00,243,295,82.4,400000.00,59,70,84.3,300000.00,-100000.00,0,5,5,120000.00,0,0,0,NULL,NULL,new,1
539922,1762553,2094,110,1,Filly,INPYS26-110,Trapeze Artist,Inglis,2026,1,80000.00,158,179,88.3,43750.00,27,34,79.4,25000.00,-18750.00,0,2,2,167500.00,0,541,619,87.4,75000.00,high,0
539923,1762554,2094,111,1,Colt,INPYS26-111,Bivouac,Inglis,2026,1,80000.00,149,172,86.6,80000.00,36,40,90.0,77500.00,-2500.00,0,10,10,180000.00,0,0,0,NULL,NULL,new,1
539924,1762555,2094,112,1,Filly,INPYS26-112,Trapeze Artist,Inglis,2026,1,80000.00,158,179,88.3,43750.00,27,34,79.4,25000.00,-18750.00,0,2,2,330000.00,0,541,619,87.4,75000.00,high,0
539925,1762556,2094,113,1,Filly,INPYS26-113,Home Affairs,Inglis,2026,1,80000.00,133,151,88.1,180000.00,57,65,87.7,150000.00,-30000.00,0,7,8,240000.00,0,0,0,NULL,NULL,new,1
539926,1779293,2094,114,1,Filly,INPYS26-114,Hellbent,Inglis,2026,1,80000.00,195,218,89.4,80000.00,41,47,87.2,55000.00,-25000.00,0,2,2,70000.00,0,246,266,92.5,200000.00,high,0
539927,1762557,2094,115,1,Filly,INPYS26-115,Alabama Express,Inglis,2026,1,80000.00,100,123,81.3,75000.00,18,21,85.7,77500.00,2500.00,0,3,3,90000.00,0,0,0,NULL,NULL,new,1
539928,1762558,2094,116,1,Filly,INPYS26-116,Ghaiyyath,Inglis,2026,1,80000.00,39,40,97.5,40000.00,14,15,93.3,57500.00,17500.00,0,4,4,53750.00,0,0,0,NULL,NULL,new,1
539929,1779318,2094,117,1,Filly,INPYS26-117,Anamoe,Inglis,2026,1,80000.00,10,11,90.9,235000.00,10,11,90.9,235000.00,0.00,0,0,0,NULL,1,0,0,NULL,NULL,new,1
539930,1762559,2094,118,1,Filly,INPYS26-118,Toronado,Inglis,2026,1,80000.00,221,254,87.0,140000.00,49,57,86.0,180000.00,40000.00,0,4,4,250000.00,0,0,0,NULL,NULL,new,1
539931,1752858,2094,119,1,Filly,INAUW25-437,Artorius,Inglis,2026,1,80000.00,19,19,100.0,30000.00,19,19,100.0,30000.00,0.00,0,1,1,65000.00,0,63,77,81.8,70000.00,high,0
539932,1751993,2094,120,1,Filly,MMGCNW25-41,Wootton Bassett,Inglis,2026,1,80000.00,146,159,91.8,250000.00,30,34,88.2,240000.00,-10000.00,0,2,2,272500.00,0,0,0,NULL,NULL,new,1
539933,1762560,2094,121,1,Filly,INPYS26-121,Street Boss,Inglis,2026,1,80000.00,90,103,87.4,120000.00,21,23,91.3,110000.00,-10000.00,0,0,0,NULL,1,196,225,87.1,60000.00,high,0
539934,1762561,2094,122,1,Colt,INPYS26-122,Justify,Inglis,2026,1,80000.00,83,90,92.2,180000.00,14,15,93.3,90000.00,-90000.00,0,1,1,220000.00,0,0,0,NULL,NULL,new,1
539935,1762562,2094,123,1,Colt,INPYS26-123,Zoustar,Inglis,2026,1,80000.00,239,281,85.1,330000.00,59,71,83.1,350000.00,20000.00,0,1,1,11000.00,0,246,266,92.5,200000.00,high,0
539936,1762563,2094,124,1,Colt,INPYS26-124,Savabeel,Inglis,2026,1,80000.00,43,49,87.8,230000.00,13,16,81.3,50000.00,-180000.00,0,1,1,10000.00,0,295,371,79.5,110000.00,high,0
